Date,Temp,Humidity,SerialNumber,Site,Trap,Transect
2016-03-12T03:33:07Z,23.5,63.5,010185802,K570,poss,K
2016-03-12T04:33:07Z,23.5,64.5,010185802,K570,poss,K
2016-03-12T05:33:07Z,23.5,65,010185802,K570,poss,K
2016-03-12T06:33:07Z,23.5,66,010185802,K570,poss,K
2016-03-12T07:33:07Z,23.5,67.5,010185802,K570,poss,K
2016-03-12T08:33:07Z,25,68.5,010185802,K570,poss,K
2016-03-12T09:33:07Z,26,67.5,010185802,K570,poss,K
2016-03-12T10:33:07Z,27.5,68,010185802,K570,poss,K
2016-03-12T11:33:07Z,28.5,68,010185802,K570,poss,K
2016-03-12T12:33:07Z,29,68,010185802,K570,poss,K
2016-03-12T13:33:07Z,29.5,68.5,010185802,K570,poss,K
2016-03-12T14:33:07Z,30,68.5,010185802,K570,poss,K
2016-03-12T15:33:07Z,30.5,69,010185802,K570,poss,K
2016-03-12T16:33:07Z,30.5,68.5,010185802,K570,poss,K
2016-03-12T17:33:07Z,30.5,68.5,010185802,K570,poss,K
2016-03-12T18:33:07Z,30,68.5,010185802,K570,poss,K
2016-03-12T19:33:07Z,29.5,66,010185802,K570,poss,K
2016-03-12T20:33:07Z,28.5,68,010185802,K570,poss,K
2016-03-12T21:33:07Z,28,63.5,010185802,K570,poss,K
2016-03-12T22:33:07Z,26.5,62.5,010185802,K570,poss,K
2016-03-12T23:33:07Z,25,64,010185802,K570,poss,K
2016-03-13T00:33:07Z,24.5,65,010185802,K570,poss,K
2016-03-13T01:33:07Z,24.5,66.5,010185802,K570,poss,K
2016-03-13T02:33:07Z,24,67,010185802,K570,poss,K
2016-03-13T03:33:07Z,24,68,010185802,K570,poss,K
2016-03-13T04:33:07Z,24,68,010185802,K570,poss,K
2016-03-13T05:33:07Z,24,68.5,010185802,K570,poss,K
2016-03-13T06:33:07Z,24,69.5,010185802,K570,poss,K
2016-03-13T07:33:07Z,24,69.5,010185802,K570,poss,K
2016-03-13T08:33:07Z,25,67,010185802,K570,poss,K
2016-03-13T09:33:07Z,24,62.5,010185802,K570,poss,K
2016-03-13T10:33:07Z,24,62.5,010185802,K570,poss,K
2016-03-13T11:33:07Z,23.5,60.5,010185802,K570,poss,K
2016-03-13T12:33:07Z,23.5,67.5,010185802,K570,poss,K
2016-03-13T13:33:07Z,27,75.5,010185802,K570,poss,K
2016-03-13T14:33:07Z,29,68.5,010185802,K570,poss,K
2016-03-13T15:33:07Z,27.5,69,010185802,K570,poss,K
2016-03-13T16:33:07Z,26.5,77,010185802,K570,poss,K
2016-03-13T17:33:07Z,23.5,91.5,010185802,K570,poss,K
2016-03-13T18:33:07Z,22.5,93.5,010185802,K570,poss,K
2016-03-13T19:33:07Z,22.5,95,010185802,K570,poss,K
2016-03-13T20:33:07Z,22.5,96,010185802,K570,poss,K
2016-03-13T21:33:07Z,22,96.5,010185802,K570,poss,K
2016-03-13T22:33:07Z,22.5,96.5,010185802,K570,poss,K
2016-03-13T23:33:07Z,22,96.5,010185802,K570,poss,K
2016-03-14T00:33:07Z,22,97,010185802,K570,poss,K
2016-03-14T01:33:07Z,22,98,010185802,K570,poss,K
2016-03-14T02:33:07Z,22,98,010185802,K570,poss,K
2016-03-14T03:33:07Z,22,98.5,010185802,K570,poss,K
2016-03-14T04:33:07Z,22,98,010185802,K570,poss,K
2016-03-14T05:33:07Z,22,98,010185802,K570,poss,K
2016-03-14T06:33:07Z,21.5,98.5,010185802,K570,poss,K
2016-03-14T07:33:07Z,22.5,97.5,010185802,K570,poss,K
2016-03-14T08:33:07Z,23.5,93.5,010185802,K570,poss,K
2016-03-14T09:33:07Z,25.5,89,010185802,K570,poss,K
2016-03-14T10:33:07Z,25.5,86,010185802,K570,poss,K
2016-03-14T11:33:07Z,27.5,75,010185802,K570,poss,K
2016-03-14T12:33:07Z,28,79.5,010185802,K570,poss,K
2016-03-14T13:33:07Z,27,81,010185802,K570,poss,K
2016-03-14T14:33:07Z,26.5,85.5,010185802,K570,poss,K
2016-03-14T15:33:07Z,23.5,95.5,010185802,K570,poss,K
2016-03-14T16:33:07Z,22.5,96.5,010185802,K570,poss,K
2016-03-14T17:33:07Z,23.5,97.5,010185802,K570,poss,K
2016-03-14T18:33:07Z,23,98,010185802,K570,poss,K
2016-03-14T19:33:07Z,22.5,98,010185802,K570,poss,K
2016-03-14T20:33:07Z,23,99,010185802,K570,poss,K
2016-03-14T21:33:07Z,23,99.5,010185802,K570,poss,K
2016-03-14T22:33:07Z,22.5,99.5,010185802,K570,poss,K
2016-03-14T23:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-15T00:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-15T01:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-15T02:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-15T03:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-15T04:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-15T05:33:07Z,22,101,010185802,K570,poss,K
2016-03-15T06:33:07Z,22,100.5,010185802,K570,poss,K
2016-03-15T07:33:07Z,22,101,010185802,K570,poss,K
2016-03-15T08:33:07Z,22,100,010185802,K570,poss,K
2016-03-15T09:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-15T10:33:07Z,24,99.5,010185802,K570,poss,K
2016-03-15T11:33:07Z,24,98.5,010185802,K570,poss,K
2016-03-15T12:33:07Z,24.5,95,010185802,K570,poss,K
2016-03-15T13:33:07Z,24.5,96,010185802,K570,poss,K
2016-03-15T14:33:07Z,25,94.5,010185802,K570,poss,K
2016-03-15T15:33:07Z,23.5,98.5,010185802,K570,poss,K
2016-03-15T16:33:07Z,23.5,99,010185802,K570,poss,K
2016-03-15T17:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-15T18:33:07Z,22.5,101.5,010185802,K570,poss,K
2016-03-15T19:33:07Z,21.5,101,010185802,K570,poss,K
2016-03-15T20:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-15T21:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-15T22:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-15T23:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-16T00:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-16T01:33:07Z,21,102,010185802,K570,poss,K
2016-03-16T02:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-16T03:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-16T04:33:07Z,21,101.5,010185802,K570,poss,K
2016-03-16T05:33:07Z,20.5,102,010185802,K570,poss,K
2016-03-16T06:33:07Z,21,102,010185802,K570,poss,K
2016-03-16T07:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-16T08:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-16T09:33:07Z,23,100.5,010185802,K570,poss,K
2016-03-16T10:33:07Z,23,100,010185802,K570,poss,K
2016-03-16T11:33:07Z,23,99.5,010185802,K570,poss,K
2016-03-16T12:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-16T13:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-16T14:33:07Z,22.5,99.5,010185802,K570,poss,K
2016-03-16T15:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-16T16:33:07Z,22,101,010185802,K570,poss,K
2016-03-16T17:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-16T18:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-16T19:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-16T20:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-16T21:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-16T22:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-16T23:33:07Z,21,102.5,010185802,K570,poss,K
2016-03-17T00:33:07Z,20.5,102.5,010185802,K570,poss,K
2016-03-17T01:33:07Z,20,102.5,010185802,K570,poss,K
2016-03-17T02:33:07Z,20,103,010185802,K570,poss,K
2016-03-17T03:33:07Z,20,103,010185802,K570,poss,K
2016-03-17T04:33:07Z,19.5,103,010185802,K570,poss,K
2016-03-17T05:33:07Z,19.5,103,010185802,K570,poss,K
2016-03-17T06:33:07Z,20,103,010185802,K570,poss,K
2016-03-17T07:33:07Z,20,103,010185802,K570,poss,K
2016-03-17T08:33:07Z,20.5,103,010185802,K570,poss,K
2016-03-17T09:33:07Z,21,103,010185802,K570,poss,K
2016-03-17T10:33:07Z,21,103,010185802,K570,poss,K
2016-03-17T11:33:07Z,21,103,010185802,K570,poss,K
2016-03-17T12:33:07Z,21.5,103,010185802,K570,poss,K
2016-03-17T13:33:07Z,21.5,103,010185802,K570,poss,K
2016-03-17T14:33:07Z,21.5,103,010185802,K570,poss,K
2016-03-17T15:33:07Z,22,103,010185802,K570,poss,K
2016-03-17T16:33:07Z,22,103,010185802,K570,poss,K
2016-03-17T17:33:07Z,22,103.5,010185802,K570,poss,K
2016-03-17T18:33:07Z,22,103,010185802,K570,poss,K
2016-03-17T19:33:07Z,21.5,103,010185802,K570,poss,K
2016-03-17T20:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-17T21:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-17T22:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-17T23:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T00:33:07Z,21.5,103,010185802,K570,poss,K
2016-03-18T01:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T02:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T03:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T04:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T05:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T06:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T07:33:07Z,21.5,103.5,010185802,K570,poss,K
2016-03-18T08:33:07Z,22,103,010185802,K570,poss,K
2016-03-18T09:33:07Z,23,102.5,010185802,K570,poss,K
2016-03-18T10:33:07Z,22.5,102.5,010185802,K570,poss,K
2016-03-18T11:33:07Z,23,102,010185802,K570,poss,K
2016-03-18T12:33:07Z,23,102.5,010185802,K570,poss,K
2016-03-18T13:33:07Z,23,102.5,010185802,K570,poss,K
2016-03-18T14:33:07Z,23.5,101,010185802,K570,poss,K
2016-03-18T15:33:07Z,24.5,100,010185802,K570,poss,K
2016-03-18T16:33:07Z,23.5,99.5,010185802,K570,poss,K
2016-03-18T17:33:07Z,23,100,010185802,K570,poss,K
2016-03-18T18:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-18T19:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-18T20:33:07Z,22,101.5,010185802,K570,poss,K
2016-03-18T21:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-18T22:33:07Z,21,102,010185802,K570,poss,K
2016-03-18T23:33:07Z,21,102,010185802,K570,poss,K
2016-03-19T00:33:07Z,20.5,102.5,010185802,K570,poss,K
2016-03-19T01:33:07Z,20.5,102.5,010185802,K570,poss,K
2016-03-19T02:33:07Z,20.5,102.5,010185802,K570,poss,K
2016-03-19T03:33:07Z,20.5,103,010185802,K570,poss,K
2016-03-19T04:33:07Z,20,102.5,010185802,K570,poss,K
2016-03-19T05:33:07Z,20,102.5,010185802,K570,poss,K
2016-03-19T06:33:07Z,20,102.5,010185802,K570,poss,K
2016-03-19T07:33:07Z,21,103,010185802,K570,poss,K
2016-03-19T08:33:07Z,23.5,96,010185802,K570,poss,K
2016-03-19T09:33:07Z,25,90,010185802,K570,poss,K
2016-03-19T10:33:07Z,25,92,010185802,K570,poss,K
2016-03-19T11:33:07Z,26,85.5,010185802,K570,poss,K
2016-03-19T12:33:07Z,26.5,84,010185802,K570,poss,K
2016-03-19T13:33:07Z,27,86.5,010185802,K570,poss,K
2016-03-19T14:33:07Z,27.5,87.5,010185802,K570,poss,K
2016-03-19T15:33:07Z,27.5,88,010185802,K570,poss,K
2016-03-19T16:33:07Z,26,91.5,010185802,K570,poss,K
2016-03-19T17:33:07Z,25,95.5,010185802,K570,poss,K
2016-03-19T18:33:07Z,24,97.5,010185802,K570,poss,K
2016-03-19T19:33:07Z,23,100,010185802,K570,poss,K
2016-03-19T20:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-19T21:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-19T22:33:07Z,22,101,010185802,K570,poss,K
2016-03-19T23:33:07Z,22,101,010185802,K570,poss,K
2016-03-20T00:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-20T01:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-20T02:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-20T03:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-20T04:33:07Z,21,101,010185802,K570,poss,K
2016-03-20T05:33:07Z,20.5,101,010185802,K570,poss,K
2016-03-20T06:33:07Z,21,101.5,010185802,K570,poss,K
2016-03-20T07:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-20T08:33:07Z,24,92.5,010185802,K570,poss,K
2016-03-20T09:33:07Z,26,86,010185802,K570,poss,K
2016-03-20T10:33:07Z,27.5,82.5,010185802,K570,poss,K
2016-03-20T11:33:07Z,28.5,77,010185802,K570,poss,K
2016-03-20T12:33:07Z,28.5,80,010185802,K570,poss,K
2016-03-20T13:33:07Z,28.5,75.5,010185802,K570,poss,K
2016-03-20T14:33:07Z,28,77,010185802,K570,poss,K
2016-03-20T15:33:07Z,27.5,79,010185802,K570,poss,K
2016-03-20T16:33:07Z,26,83.5,010185802,K570,poss,K
2016-03-20T17:33:07Z,25,90,010185802,K570,poss,K
2016-03-20T18:33:07Z,23.5,95.5,010185802,K570,poss,K
2016-03-20T19:33:07Z,23,96,010185802,K570,poss,K
2016-03-20T20:33:07Z,22.5,98,010185802,K570,poss,K
2016-03-20T21:33:07Z,22.5,99.5,010185802,K570,poss,K
2016-03-20T22:33:07Z,22,99.5,010185802,K570,poss,K
2016-03-20T23:33:07Z,22,99.5,010185802,K570,poss,K
2016-03-21T00:33:07Z,22,100.5,010185802,K570,poss,K
2016-03-21T01:33:07Z,22,100,010185802,K570,poss,K
2016-03-21T02:33:07Z,21.5,100.5,010185802,K570,poss,K
2016-03-21T03:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-21T04:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-21T05:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-21T06:33:07Z,22,101,010185802,K570,poss,K
2016-03-21T07:33:07Z,23,100.5,010185802,K570,poss,K
2016-03-21T08:33:07Z,24.5,93.5,010185802,K570,poss,K
2016-03-21T09:33:07Z,25,95,010185802,K570,poss,K
2016-03-21T10:33:07Z,25.5,92.5,010185802,K570,poss,K
2016-03-21T11:33:07Z,27.5,89,010185802,K570,poss,K
2016-03-21T12:33:07Z,29,86.5,010185802,K570,poss,K
2016-03-21T13:33:07Z,29,87,010185802,K570,poss,K
2016-03-21T14:33:07Z,29,85.5,010185802,K570,poss,K
2016-03-21T15:33:07Z,28,89,010185802,K570,poss,K
2016-03-21T16:33:07Z,26,94,010185802,K570,poss,K
2016-03-21T17:33:07Z,25.5,96.5,010185802,K570,poss,K
2016-03-21T18:33:07Z,24.5,98.5,010185802,K570,poss,K
2016-03-21T19:33:07Z,24,100,010185802,K570,poss,K
2016-03-21T20:33:07Z,24,100,010185802,K570,poss,K
2016-03-21T21:33:07Z,24,100,010185802,K570,poss,K
2016-03-21T22:33:07Z,23,100,010185802,K570,poss,K
2016-03-21T23:33:07Z,23,100,010185802,K570,poss,K
2016-03-22T00:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-22T01:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-22T02:33:07Z,23,101,010185802,K570,poss,K
2016-03-22T03:33:07Z,23,101,010185802,K570,poss,K
2016-03-22T04:33:07Z,23,100.5,010185802,K570,poss,K
2016-03-22T05:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-22T06:33:07Z,22.5,101.5,010185802,K570,poss,K
2016-03-22T07:33:07Z,23.5,101,010185802,K570,poss,K
2016-03-22T08:33:07Z,24.5,94.5,010185802,K570,poss,K
2016-03-22T09:33:07Z,26.5,89,010185802,K570,poss,K
2016-03-22T10:33:07Z,26,92,010185802,K570,poss,K
2016-03-22T11:33:07Z,28,86,010185802,K570,poss,K
2016-03-22T12:33:07Z,29,81,010185802,K570,poss,K
2016-03-22T13:33:07Z,29,88,010185802,K570,poss,K
2016-03-22T14:33:07Z,29,85,010185802,K570,poss,K
2016-03-22T15:33:07Z,28,86.5,010185802,K570,poss,K
2016-03-22T16:33:07Z,26,93,010185802,K570,poss,K
2016-03-22T17:33:07Z,25.5,94,010185802,K570,poss,K
2016-03-22T18:33:07Z,24.5,97.5,010185802,K570,poss,K
2016-03-22T19:33:07Z,24.5,99,010185802,K570,poss,K
2016-03-22T20:33:07Z,24,99.5,010185802,K570,poss,K
2016-03-22T21:33:07Z,24,99.5,010185802,K570,poss,K
2016-03-22T22:33:07Z,23,99.5,010185802,K570,poss,K
2016-03-22T23:33:07Z,23,100,010185802,K570,poss,K
2016-03-23T00:33:07Z,23,100.5,010185802,K570,poss,K
2016-03-23T01:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-23T02:33:07Z,23,101,010185802,K570,poss,K
2016-03-23T03:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-23T04:33:07Z,22,101,010185802,K570,poss,K
2016-03-23T05:33:07Z,22.5,101,010185802,K570,poss,K
2016-03-23T06:33:07Z,22,101,010185802,K570,poss,K
2016-03-23T07:33:07Z,22.5,98.5,010185802,K570,poss,K
2016-03-23T08:33:07Z,24.5,94,010185802,K570,poss,K
2016-03-23T09:33:07Z,25.5,85,010185802,K570,poss,K
2016-03-23T10:33:07Z,26,84.5,010185802,K570,poss,K
2016-03-23T11:33:07Z,27.5,80.5,010185802,K570,poss,K
2016-03-23T12:33:07Z,27.5,75.5,010185802,K570,poss,K
2016-03-23T13:33:07Z,27,81,010185802,K570,poss,K
2016-03-23T14:33:07Z,27.5,83,010185802,K570,poss,K
2016-03-23T15:33:07Z,25,90,010185802,K570,poss,K
2016-03-23T16:33:07Z,24.5,95.5,010185802,K570,poss,K
2016-03-23T17:33:07Z,24,97,010185802,K570,poss,K
2016-03-23T18:33:07Z,23.5,98.5,010185802,K570,poss,K
2016-03-23T19:33:07Z,23,99,010185802,K570,poss,K
2016-03-23T20:33:07Z,23,99.5,010185802,K570,poss,K
2016-03-23T21:33:07Z,22.5,99.5,010185802,K570,poss,K
2016-03-23T22:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-23T23:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-24T00:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-24T01:33:07Z,22.5,100.5,010185802,K570,poss,K
2016-03-24T02:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-24T03:33:07Z,22,99.5,010185802,K570,poss,K
2016-03-24T04:33:07Z,22,99.5,010185802,K570,poss,K
2016-03-24T05:33:07Z,22,100,010185802,K570,poss,K
2016-03-24T06:33:07Z,22,100,010185802,K570,poss,K
2016-03-24T07:33:07Z,22.5,100,010185802,K570,poss,K
2016-03-24T08:33:07Z,24,95,010185802,K570,poss,K
2016-03-24T09:33:07Z,24.5,91.5,010185802,K570,poss,K
2016-03-24T10:33:07Z,25,88.5,010185802,K570,poss,K
2016-03-24T11:33:07Z,26,84,010185802,K570,poss,K
2016-03-24T12:33:07Z,25,83.5,010185802,K570,poss,K
2016-03-24T13:33:07Z,22,97.5,010185802,K570,poss,K
2016-03-24T14:33:07Z,22,99.5,010185802,K570,poss,K
2016-03-24T15:33:07Z,23,97,010185802,K570,poss,K
2016-03-24T16:33:07Z,22.5,97,010185802,K570,poss,K
2016-03-24T17:33:07Z,21,99.5,010185802,K570,poss,K
2016-03-24T18:33:07Z,21,100.5,010185802,K570,poss,K
2016-03-24T19:33:07Z,21,101,010185802,K570,poss,K
2016-03-24T20:33:07Z,21.5,101.5,010185802,K570,poss,K
2016-03-24T21:33:07Z,22,102,010185802,K570,poss,K
2016-03-24T22:33:07Z,22,102,010185802,K570,poss,K
2016-03-24T23:33:07Z,22,102,010185802,K570,poss,K
2016-03-25T00:33:07Z,21.5,102,010185802,K570,poss,K
2016-03-25T01:33:07Z,21.5,102.5,010185802,K570,poss,K
2016-03-25T02:33:07Z,21,102,010185802,K570,poss,K
2016-03-25T03:33:07Z,21,102,010185802,K570,poss,K
2016-03-25T04:33:07Z,20.5,101.5,010185802,K570,poss,K
2016-03-25T05:33:07Z,20.5,102,010185802,K570,poss,K
2016-03-25T06:33:07Z,20.5,102.5,010185802,K570,poss,K
2016-03-25T07:33:07Z,21,102,010185802,K570,poss,K
2016-03-25T08:33:07Z,22.5,99,010185802,K570,poss,K
2016-03-25T09:33:07Z,23.5,94.5,010185802,K570,poss,K
2016-03-25T10:33:07Z,24.5,89.5,010185802,K570,poss,K
2016-03-25T11:33:07Z,25,85.5,010185802,K570,poss,K
2016-03-25T12:33:07Z,26,84.5,010185802,K570,poss,K
2016-03-25T13:33:07Z,26,80,010185802,K570,poss,K
2016-03-25T14:33:07Z,25.5,83,010185802,K570,poss,K
2016-03-25T15:33:07Z,25,84.5,010185802,K570,poss,K
2016-03-25T16:33:07Z,23.5,88,010185802,K570,poss,K
2016-03-25T17:33:07Z,23,93.5,010185802,K570,poss,K
2016-03-25T18:33:07Z,22,93,010185802,K570,poss,K
2016-03-25T19:33:07Z,21.5,95,010185802,K570,poss,K
2016-03-25T20:33:07Z,20.5,97,010185802,K570,poss,K
2016-03-25T21:33:07Z,20,98,010185802,K570,poss,K
2016-03-25T22:33:07Z,20.5,98,010185802,K570,poss,K
2016-03-25T23:33:07Z,21,97,010185802,K570,poss,K
2016-03-26T00:33:07Z,20.5,97,010185802,K570,poss,K
2016-03-26T01:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-26T02:33:07Z,19.5,99,010185802,K570,poss,K
2016-03-26T03:33:07Z,19.5,100,010185802,K570,poss,K
2016-03-26T04:33:07Z,20,99,010185802,K570,poss,K
2016-03-26T05:33:07Z,20,99.5,010185802,K570,poss,K
2016-03-26T06:33:07Z,19.5,100,010185802,K570,poss,K
2016-03-26T07:33:07Z,21.5,96,010185802,K570,poss,K
2016-03-26T08:33:07Z,22.5,93,010185802,K570,poss,K
2016-03-26T09:33:07Z,22.5,92,010185802,K570,poss,K
2016-03-26T10:33:07Z,23.5,85.5,010185802,K570,poss,K
2016-03-26T11:33:07Z,24.5,82.5,010185802,K570,poss,K
2016-03-26T12:33:07Z,25,82.5,010185802,K570,poss,K
2016-03-26T13:33:07Z,26.5,78,010185802,K570,poss,K
2016-03-26T14:33:07Z,26.5,75,010185802,K570,poss,K
2016-03-26T15:33:07Z,25,74,010185802,K570,poss,K
2016-03-26T16:33:07Z,24,78,010185802,K570,poss,K
2016-03-26T17:33:07Z,23,86.5,010185802,K570,poss,K
2016-03-26T18:33:07Z,21.5,93.5,010185802,K570,poss,K
2016-03-26T19:33:07Z,20.5,96.5,010185802,K570,poss,K
2016-03-26T20:33:07Z,20,97.5,010185802,K570,poss,K
2016-03-26T21:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-26T22:33:07Z,20,99,010185802,K570,poss,K
2016-03-26T23:33:07Z,20,99,010185802,K570,poss,K
2016-03-27T00:33:07Z,20,99.5,010185802,K570,poss,K
2016-03-27T01:33:07Z,20.5,98.5,010185802,K570,poss,K
2016-03-27T02:33:07Z,20.5,98,010185802,K570,poss,K
2016-03-27T03:33:07Z,20.5,98,010185802,K570,poss,K
2016-03-27T04:33:07Z,20.5,98,010185802,K570,poss,K
2016-03-27T05:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-27T06:33:07Z,19.5,99.5,010185802,K570,poss,K
2016-03-27T07:33:07Z,21.5,96.5,010185802,K570,poss,K
2016-03-27T08:33:07Z,23.5,87.5,010185802,K570,poss,K
2016-03-27T09:33:07Z,24.5,77,010185802,K570,poss,K
2016-03-27T10:33:07Z,25,78,010185802,K570,poss,K
2016-03-27T11:33:07Z,25.5,80.5,010185802,K570,poss,K
2016-03-27T12:33:07Z,26.5,75,010185802,K570,poss,K
2016-03-27T13:33:07Z,26.5,79.5,010185802,K570,poss,K
2016-03-27T14:33:07Z,27.5,80,010185802,K570,poss,K
2016-03-27T15:33:07Z,26,81.5,010185802,K570,poss,K
2016-03-27T16:33:07Z,25,87.5,010185802,K570,poss,K
2016-03-27T17:33:07Z,23.5,92,010185802,K570,poss,K
2016-03-27T18:33:07Z,22.5,94.5,010185802,K570,poss,K
2016-03-27T19:33:07Z,22.5,95.5,010185802,K570,poss,K
2016-03-27T20:33:07Z,22,95,010185802,K570,poss,K
2016-03-27T21:33:07Z,21.5,95.5,010185802,K570,poss,K
2016-03-27T22:33:07Z,21,96.5,010185802,K570,poss,K
2016-03-27T23:33:07Z,20.5,98,010185802,K570,poss,K
2016-03-28T00:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-28T01:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-28T02:33:07Z,20,98.5,010185802,K570,poss,K
2016-03-28T03:33:07Z,20,99,010185802,K570,poss,K
2016-03-28T04:33:07Z,19.5,100,010185802,K570,poss,K
2016-03-28T05:33:07Z,20,99.5,010185802,K570,poss,K
2016-03-28T06:33:07Z,20.5,98.5,010185802,K570,poss,K
2016-03-28T07:33:07Z,21,99.5,010185802,K570,poss,K
2016-03-28T08:33:07Z,23.5,86.5,010185802,K570,poss,K
2016-03-28T09:33:07Z,24.5,80.5,010185802,K570,poss,K
2016-03-28T10:33:07Z,25,82,010185802,K570,poss,K
2016-03-28T11:33:07Z,26,80,010185802,K570,poss,K
2016-03-28T12:33:07Z,25.5,80,010185802,K570,poss,K
2016-03-28T13:33:07Z,26.5,75,010185802,K570,poss,K
2016-03-28T14:33:07Z,25.5,78,010185802,K570,poss,K
2016-03-28T15:33:07Z,26,79.5,010185802,K570,poss,K
2016-03-28T16:33:07Z,25,81.5,010185802,K570,poss,K
2016-03-28T17:33:07Z,23.5,89,010185802,K570,poss,K
2016-03-28T18:33:07Z,22.5,93.5,010185802,K570,poss,K
2016-03-28T19:33:07Z,22.5,95.5,010185802,K570,poss,K
2016-03-28T20:33:07Z,21.5,97,010185802,K570,poss,K
2016-03-28T21:33:07Z,22,97.5,010185802,K570,poss,K
2016-03-28T22:33:07Z,21.5,97.5,010185802,K570,poss,K
2016-03-28T23:33:07Z,21.5,98.5,010185802,K570,poss,K
2016-03-29T00:33:07Z,20.5,98.5,010185802,K570,poss,K
2016-03-29T01:33:07Z,20.5,99,010185802,K570,poss,K
2016-03-29T02:33:07Z,20.5,99.5,010185802,K570,poss,K
2016-03-29T03:33:07Z,21,99,010185802,K570,poss,K
2016-03-29T04:33:07Z,20.5,99,010185802,K570,poss,K
2016-03-29T05:33:07Z,20,97.5,010185802,K570,poss,K
2016-03-29T06:33:07Z,19.5,99,010185802,K570,poss,K
2016-03-29T07:33:07Z,21.5,97,010185802,K570,poss,K
2016-03-29T08:33:07Z,23,91.5,010185802,K570,poss,K
2016-03-29T09:33:07Z,24,88,010185802,K570,poss,K
2016-03-29T10:33:07Z,25.5,83.5,010185802,K570,poss,K
2016-03-29T11:33:07Z,24.5,88,010185802,K570,poss,K
2016-03-29T12:33:07Z,26,85.5,010185802,K570,poss,K
2016-03-29T13:33:07Z,26.5,79.5,010185802,K570,poss,K
2016-03-29T14:33:07Z,26,83,010185802,K570,poss,K
2016-03-29T15:33:07Z,24,91.5,010185802,K570,poss,K
2016-03-29T16:33:07Z,23.5,92.5,010185802,K570,poss,K
